source,K,anchor,anchor_name,year,pp,rank,rank_norm
news,6,1,automation - software,2001,611.2050337683012,194.681,0.04231275809606607
news,6,1,automation - software,2002,608.4378117727404,185.013,0.039305927342256214
news,6,1,automation - software,2003,635.6288663752064,176.459,0.03669349137034727
news,6,1,automation - software,2004,589.6929471371244,167.6096,0.032981031090122
news,6,1,automation - software,2005,582.290668806105,157.0606,0.030024966545593577
news,6,1,automation - software,2006,599.9830645794583,152.276,0.02896633060680997
news,6,1,automation - software,2007,613.4536056328687,154.8044,0.02584812155618634
news,6,1,automation - software,2008,610.0136085690982,145.9804,0.023594698561499917
news,6,1,automation - software,2009,601.6511306627679,146.9688,0.02447848101265823
news,6,1,automation - software,2010,601.9747777098986,135.78379999999999,0.02417372262773723
news,6,1,automation - software,2011,576.716140345716,131.387,0.02369467989179441
news,6,1,automation - software,2012,575.5439464207078,134.64620000000002,0.0234697925745163
news,6,1,automation - software,2013,589.9343280389721,126.9726,0.021542687478791993
news,6,1,automation - software,2014,586.8722985835177,124.56939999999999,0.02105635564570656
news,6,1,automation - software,2015,583.0342776963308,124.5778,0.020958580080753703
news,6,1,automation - software,2016,593.629994536706,124.939,0.019687834856602585
news,6,1,automation - software,2017,628.4688776813742,129.8382,0.017945846579129232
news,6,1,automation - software,2018,604.5632648515615,124.2218,0.017585192525481314
news,6,1,automation - software,2019,613.1434581591027,120.9814,0.016173983957219255
news,6,1,automation - software,2020,577.2801801579631,124.714,0.017444957336690447
news,6,1,automation - software,2021,597.9938879784403,119.4966,0.017095364806866954
news,6,1,automation - software,2022,593.9994278047539,123.12,0.017646552959724813
news,6,1,automation - software,2023,609.9736668063458,117.15506072874494,0.015496701154595892
news,6,2,data collection - software,1990,1507.1171205097064,417.4090032154341,0.18469424921036906
news,6,2,data collection - software,1991,,,
news,6,2,data collection - software,1992,1057.34502440062,285.571757925072,0.12383857672379533
news,6,2,data collection - software,1993,1005.1428943435657,286.8731343283582,0.12196987003756728
news,6,2,data collection - software,1994,980.8983855920596,275.18469656992085,0.10855412093488001
news,6,2,data collection - software,1995,556.1031170263064,197.34948453608249,0.07906629989426381
news,6,2,data collection - software,1996,691.2697028861857,199.99018567639257,0.07955059096117445
news,6,2,data collection - software,1997,607.326924017732,188.3877551020408,0.07229000579510392
news,6,2,data collection - software,1998,711.0728146395122,213.94112903225806,0.04920449149775944
news,6,2,data collection - software,1999,689.046639591089,194.37831325301204,0.04227453528773642
news,6,2,data collection - software,2000,615.3161802062209,167.0206827309237,0.035787590043052
news,6,2,data collection - software,2001,601.4172419261188,162.2368,0.03526120408606825
news,6,2,data collection - software,2002,606.1785515069525,155.69098196392787,0.033076478003808765
news,6,2,data collection - software,2003,657.8914880877155,160.43120000000002,0.03336061551258058
news,6,2,data collection - software,2004,574.2151276153043,142.847,0.028108421881149155
news,6,2,data collection - software,2005,592.2532725230369,143.034,0.02734352896195756
news,6,2,data collection - software,2006,617.7361764977815,138.2268,0.02629385581129922
news,6,2,data collection - software,2007,609.9711678462202,140.8186,0.023512873601602938
news,6,2,data collection - software,2008,635.1547064086044,137.5848,0.022237724260546307
news,6,2,data collection - software,2009,636.695017165057,141.8854,0.023631812125249833
news,6,2,data collection - software,2010,656.1657162652568,139.8976,0.02490610646252448
news,6,2,data collection - software,2011,615.604989312913,131.6668,0.023745139765554556
news,6,2,data collection - software,2012,596.0716316499933,126.6882,0.02208265644064842
news,6,2,data collection - software,2013,598.9209362821363,118.0204,0.020023820834747203
news,6,2,data collection - software,2014,595.1478270901936,118.0438,0.019953313049357674
news,6,2,data collection - software,2015,619.6685266772549,127.53739999999999,0.021456493943472408
news,6,2,data collection - software,2016,620.4492091987199,123.2894,0.019427891585250552
news,6,2,data collection - software,2017,639.0724258281606,122.3192,0.016906592950932966
news,6,2,data collection - software,2018,648.1888075850244,126.629,0.017925962627406568
news,6,2,data collection - software,2019,631.4758676072779,121.64949899799599,0.016263302005079677
news,6,2,data collection - software,2020,595.7487533966755,123.6704,0.017298978878164777
news,6,2,data collection - software,2021,615.0312195578675,117.50661322645291,0.016810674281323736
news,6,2,data collection - software,2022,599.0293415792041,117.04678714859439,0.016776091034627256
news,6,2,data collection - software,2023,627.5591658747067,119.3008064516129,0.01578052995391705
news,6,3,data processing - software,1990,1590.4348348023573,506.32797427652736,0.2240389266710298
news,6,3,data processing - software,1991,983.2566919793944,308.1020134228188,0.20032640664682627
news,6,3,data processing - software,1992,1112.578807984454,327.1078488372093,0.14185075838560682
news,6,3,data processing - software,1993,990.0247293996459,283.0049689440994,0.12032524189800145
news,6,3,data processing - software,1994,1002.3740976924087,301.9727272727273,0.11912139142908375
news,6,3,data processing - software,1995,858.8584437737494,298.81627296587925,0.11971805807927856
news,6,3,data processing - software,1996,765.5724986406194,249.6819944598338,0.09931662468569363
news,6,3,data processing - software,1997,684.9136941884648,210.79431524547803,0.08088807185167998
news,6,3,data processing - software,1998,954.1470514198871,328.97241379310344,0.0756606287472639
news,6,3,data processing - software,1999,775.5532899490281,234.98169014084505,0.05110519576790889
news,6,3,data processing - software,2000,815.6911988535543,250.97545271629778,0.05377661296685189
news,6,3,data processing - software,2001,713.5445737474782,206.64260000000002,0.044912540752010434
news,6,3,data processing - software,2002,778.665610686093,220.68016032064128,0.04688339926081183
news,6,3,data processing - software,2003,858.36453496813,235.4632,0.048963027656477434
news,6,3,data processing - software,2004,808.8864469578739,233.7258,0.04599090909090909
news,6,3,data processing - software,2005,831.5215876603296,243.4774,0.046545096539858534
news,6,3,data processing - software,2006,800.3806123979889,208.58939999999998,0.03967840973939509
news,6,3,data processing - software,2007,825.2220002997088,207.7396,0.03468685924194356
news,6,3,data processing - software,2008,864.1828839285915,226.37439999999998,0.03658871828026507
news,6,3,data processing - software,2009,832.7526161338395,213.2344,0.03551538974017322
news,6,3,data processing - software,2010,821.401013890489,195.04,0.034723161830158444
news,6,3,data processing - software,2011,786.0288743754875,193.1656,0.03483599639314698
news,6,3,data processing - software,2012,773.0266820917398,189.6542,0.033058079135436645
news,6,3,data processing - software,2013,768.5193814724457,170.8484,0.028986834068544284
news,6,3,data processing - software,2014,777.0442809636057,176.00560000000002,0.029750777552400274
news,6,3,data processing - software,2015,764.5770699248071,170.287,0.028648553162853297
news,6,3,data processing - software,2016,783.0473288926486,172.5224,0.027186006933501417
news,6,3,data processing - software,2017,865.6006654896577,191.36,0.026449205252246026
news,6,3,data processing - software,2018,793.619985017292,173.57520000000002,0.0245718006795017
news,6,3,data processing - software,2019,855.3683774191288,191.53306613226454,0.025606024883992586
news,6,3,data processing - software,2020,788.9120050831038,179.7806,0.025147657014967125
news,6,3,data processing - software,2021,792.6598465418988,172.61823647294588,0.024695026677102414
news,6,3,data processing - software,2022,760.8204571541929,165.41546184738954,0.023708680213184685
news,6,3,data processing - software,2023,788.1205847916922,163.36927710843372,0.02160969273921081
news,6,4,interoperability - software,1990,1733.3948627338539,559.4724517906336,0.24755418220824496
news,6,4,interoperability - software,1991,,,
news,6,4,interoperability - software,1992,1394.6605313196947,467.98397932816533,0.20294188175549235
news,6,4,interoperability - software,1993,1159.888932919287,346.6465648854962,0.14738374357376538
news,6,4,interoperability - software,1994,1190.225230375643,306.88819599109127,0.12106043234362576
news,6,4,interoperability - software,1995,990.2208857110652,275.2300865800866,0.11026846417471417
news,6,4,interoperability - software,1996,901.9297725718852,276.4086474501109,0.10994775157124537
news,6,4,interoperability - software,1997,793.7250808720717,214.0642222222222,0.08214283277905689
news,6,4,interoperability - software,1998,853.8654640228535,205.69619238476952,0.04730823191922023
news,6,4,interoperability - software,1999,729.4548488506928,159.61583166332665,0.03471418696462084
news,6,4,interoperability - software,2000,688.390034173046,146.7100401606426,0.03143562034725575
news,6,4,interoperability - software,2001,618.9645538935413,130.2186,0.028302238643773094
news,6,4,interoperability - software,2002,606.8715625113525,118.24569138276553,0.02512124312359582
news,6,4,interoperability - software,2003,638.8896131876436,121.8232,0.025332335204824287
news,6,4,interoperability - software,2004,597.6316779410722,119.709,0.023555489964580876
news,6,4,interoperability - software,2005,571.4102491943337,108.7856,0.020796329573695278
news,6,4,interoperability - software,2006,583.8592094201146,101.496,0.019306828989918205
news,6,4,interoperability - software,2007,570.7193512629262,101.6988,0.016980931708131575
news,6,4,interoperability - software,2008,555.3942970485305,92.9518,0.015023727169872313
news,6,4,interoperability - software,2009,535.1839894235363,88.6314,0.014762058627581613
news,6,4,interoperability - software,2010,555.1505743156289,88.7344,0.015797471960121063
news,6,4,interoperability - software,2011,527.5746257495239,86.3124,0.01556580703336339
news,6,4,interoperability - software,2012,513.0738484380154,83.92739999999999,0.014629144151995817
news,6,4,interoperability - software,2013,526.1317388558616,80.7308,0.013697115710892433
news,6,4,interoperability - software,2014,524.8454049174711,80.1316,0.013544895199459095
news,6,4,interoperability - software,2015,518.8082976991029,79.72160000000001,0.013412113055181696
news,6,4,interoperability - software,2016,542.274178917496,81.941,0.012912228175228491
news,6,4,interoperability - software,2017,558.3650871122595,80.28760000000001,0.011097111264685556
news,6,4,interoperability - software,2018,544.7198303222559,80.2656,0.011362627406568515
news,6,4,interoperability - software,2019,625.3723862308599,100.2234,0.01339885026737968
news,6,4,interoperability - software,2020,574.9037482708932,93.4992,0.013078640369282418
news,6,4,interoperability - software,2021,590.0779172135383,91.0958,0.013032303290414878
news,6,4,interoperability - software,2022,561.5619761241718,88.6334,0.012703654865988246
news,6,4,interoperability - software,2023,597.0598148883455,90.09219999999999,0.011916957671957672
news,6,5,medical imaging - software,1990,1570.6759180149054,501.0308411214953,0.22169506244313955
news,6,5,medical imaging - software,1991,,,
news,6,5,medical imaging - software,1992,1676.5143886308838,654.8770833333334,0.2839883275513154
news,6,5,medical imaging - software,1993,1319.7174097336708,560.2956140350877,0.23822092433464612
news,6,5,medical imaging - software,1994,,,
news,6,5,medical imaging - software,1995,1058.6218329770215,513.1231343283582,0.20557817881745122
news,6,5,medical imaging - software,1996,844.9748200732446,330.65938303341903,0.13152720088839262
news,6,5,medical imaging - software,1997,867.868016302544,339.28846153846155,0.13019511187201133
news,6,5,medical imaging - software,1998,1024.2002061808662,394.0020080321285,0.0906168371739026
news,6,5,medical imaging - software,1999,967.2540705763029,368.2927855711423,0.0800984744608835
news,6,5,medical imaging - software,2000,924.1819773569521,340.09158316633267,0.07287156270973487
news,6,5,medical imaging - software,2001,897.3627729195217,335.0502,0.07282116931101934
news,6,5,medical imaging - software,2002,884.6306997834085,306.49940000000004,0.06511565753133632
news,6,5,medical imaging - software,2003,936.4761333071193,310.69440000000003,0.06460686213349968
news,6,5,medical imaging - software,2004,837.9016277597692,253.6774,0.0499168437622983
news,6,5,medical imaging - software,2005,825.4173927226519,242.94879999999998,0.04644404511565666
news,6,5,medical imaging - software,2006,879.2554900488885,271.7354,0.05169020353813962
news,6,5,medical imaging - software,2007,949.3401386186248,312.5116,0.052180931708131574
news,6,5,medical imaging - software,2008,898.4821321756089,250.05079999999998,0.04041551640536609
news,6,5,medical imaging - software,2009,874.4523697667839,243.46120000000002,0.04054983344437042
news,6,5,medical imaging - software,2010,832.1729995180887,207.5228,0.036945486914723165
news,6,5,medical imaging - software,2011,775.4811045393101,188.945,0.03407484220018034
news,6,5,medical imaging - software,2012,762.5400523246644,184.7126,0.03219672302597176
news,6,5,medical imaging - software,2013,797.5871878864377,187.681,0.031842721411605025
news,6,5,medical imaging - software,2014,793.6541335326742,188.0484,0.03178640973630832
news,6,5,medical imaging - software,2015,810.9105824457313,195.4656,0.032884522207267834
news,6,5,medical imaging - software,2016,786.6023586821325,176.5036,0.027813362748187836
news,6,5,medical imaging - software,2017,799.398845400989,166.97279999999998,0.0230784796129924
news,6,5,medical imaging - software,2018,769.9909184499884,163.31879999999998,0.023119875424688564
news,6,5,medical imaging - software,2019,752.542338147289,151.20440881763528,0.020214493157437872
news,6,5,medical imaging - software,2020,731.5740302340934,159.5254,0.022314365645544832
news,6,5,medical imaging - software,2021,760.7783489654607,158.60660000000001,0.022690500715307583
news,6,5,medical imaging - software,2022,797.7757177443975,180.68517034068134,0.02589725818269763
news,6,5,medical imaging - software,2023,811.0353776953569,172.76873747494992,0.022853007602506602
news,6,7,project management - software,1990,1509.9116339606,447.95394736842104,0.19820971122496508
news,6,7,project management - software,1991,,,
news,6,7,project management - software,1992,1220.2210353981068,435.1298136645962,0.188694628649001
news,6,7,project management - software,1993,1072.8508921817138,367.95151515151514,0.156441970727685
news,6,7,project management - software,1994,1027.7511553464142,324.5116580310881,0.12801248837518267
news,6,7,project management - software,1995,800.4875344527334,237.21491002570696,0.09503802485004284
news,6,7,project management - software,1996,777.432286168361,257.8746031746032,0.10257541892386761
news,6,7,project management - software,1997,843.104420897421,304.14816753926704,0.11671073197976478
news,6,7,project management - software,1998,883.7647245285165,283.0779797979798,0.06510533114028974
news,6,7,project management - software,1999,769.0232796798808,228.82064128256513,0.04976525473739998
news,6,7,project management - software,2000,704.5244019570165,194.68141414141414,0.04171446628271141
news,6,7,project management - software,2001,646.8494802198624,177.7202,0.03862642903716584
news,6,7,project management - software,2002,663.9786540159721,175.02064128256512,0.03718305529691208
news,6,7,project management - software,2003,696.6797990667264,170.1888,0.03538964441671865
news,6,7,project management - software,2004,665.1333781181481,169.86939999999998,0.03342569854388037
news,6,7,project management - software,2005,630.0579931613353,155.0052,0.029632039762951635
news,6,7,project management - software,2006,658.4373775303446,153.1842,0.02913909073616131
news,6,7,project management - software,2007,692.1456384128853,161.0554,0.026891868425446653
news,6,7,project management - software,2008,685.9173475278332,151.26520000000002,0.024448876676903184
news,6,7,project management - software,2009,679.0615619374056,151.38060000000002,0.025213291139240507
news,6,7,project management - software,2010,725.753127430235,159.33339999999998,0.02836628093288232
news,6,7,project management - software,2011,664.8901925096835,145.94,0.026319206492335438
news,6,7,project management - software,2012,662.9868575745479,145.5796,0.025375562140491546
news,6,7,project management - software,2013,719.1061218682886,152.982,0.02595554801493044
news,6,7,project management - software,2014,695.7106211927289,146.5488,0.024771602434077077
news,6,7,project management - software,2015,700.5350569742806,148.9178,0.025053465679676985
news,6,7,project management - software,2016,710.1752431463564,147.676,0.023270721714465804
news,6,7,project management - software,2017,746.0641940922275,150.131,0.02075065653075328
news,6,7,project management - software,2018,756.4125244703097,159.2788,0.022547961494903738
news,6,7,project management - software,2019,727.7216624270371,146.9594,0.01964697860962567
news,6,7,project management - software,2020,696.583946669842,149.4626,0.02090678416561757
news,6,7,project management - software,2021,717.3618605184857,144.41382765531063,0.020660061181017257
news,6,7,project management - software,2022,745.8299699278086,158.18897795591184,0.02267292216653459
news,6,7,project management - software,2023,744.4816031198501,151.5132530120482,0.02004143558360426
news,6,8,software - systems design,1990,1139.2239018519756,311.7183879093199,0.1379284902253628
news,6,8,software - systems design,1991,,,
news,6,8,software - systems design,1992,1117.9443071233009,270.4087167070218,0.11726310351562089
news,6,8,software - systems design,1993,976.3047736564885,213.13063725490196,0.09061676754034946
news,6,8,software - systems design,1994,970.2321284874935,196.99778270509978,0.07771115688564093
news,6,8,software - systems design,1995,669.5127742010095,162.13282608695653,0.06495706173355631
news,6,8,software - systems design,1996,689.9614015540535,177.99661399548532,0.07080215353837921
news,6,8,software - systems design,1997,752.4438062570974,238.40581655480983,0.09148342922287407
news,6,8,software - systems design,1998,883.8025744438401,286.6402,0.06592460901563937
news,6,8,software - systems design,1999,846.3193826072181,280.74,0.06105698129621574
news,6,8,software - systems design,2000,750.4286162861141,211.9596,0.04541667023784015
news,6,8,software - systems design,2001,784.1499917614118,246.1248,0.05349376222560313
news,6,8,software - systems design,2002,817.8001746440567,267.9882,0.056933970681963035
news,6,8,software - systems design,2003,801.0554266427906,209.4556,0.04355491786234144
news,6,8,software - systems design,2004,810.9981518575852,261.13960000000003,0.05138520267611177
news,6,8,software - systems design,2005,829.2950651057429,262.8028,0.0502394953163831
news,6,8,software - systems design,2006,777.987395260413,196.5554,0.037389271447593686
news,6,8,software - systems design,2007,816.3884719733636,202.597,0.03382818500584405
news,6,8,software - systems design,2008,817.0901623389592,198.88379999999998,0.03214543397446258
news,6,8,software - systems design,2009,813.4674286312647,199.1184,0.033164290473017985
news,6,8,software - systems design,2010,852.9272275149747,223.81220000000002,0.039845504717820904
news,6,8,software - systems design,2011,762.7929922217857,181.78920000000002,0.03278434625788999
news,6,8,software - systems design,2012,815.2132182446993,228.44660000000002,0.03981987101272442
news,6,8,software - systems design,2013,850.6574124506013,234.7992,0.03983698676620292
news,6,8,software - systems design,2014,810.0767053277739,203.4402,0.03438813387423935
news,6,8,software - systems design,2015,870.4960630978231,261.141,0.0439335464333782
news,6,8,software - systems design,2016,825.4880884871741,204.6772,0.03225294673810274
news,6,8,software - systems design,2017,921.0281488838682,243.73860000000002,0.03368881824464409
news,6,8,software - systems design,2018,832.4139491493488,192.2166,0.02721073046432616
news,6,8,software - systems design,2019,831.4247010338365,182.76673346693389,0.024434055276328057
news,6,8,software - systems design,2020,829.5758949508171,216.065,0.030223108127010772
news,6,8,software - systems design,2021,823.198273311372,190.2943887775551,0.027223803830837643
news,6,8,software - systems design,2022,811.644529145704,194.10843373493975,0.02782118872508811
news,6,8,software - systems design,2023,834.2055170792985,186.07710843373494,0.02461337413144642
news,6,9,software - usability,1990,,,
news,6,9,software - usability,1991,,,
news,6,9,software - usability,1992,938.8321762774909,251.9466666666667,0.10925701069673316
news,6,9,software - usability,1993,990.4385830437112,281.72536443148687,0.11978119236032606
news,6,9,software - usability,1994,934.0956001775829,234.9554707379135,0.09268460384138599
news,6,9,software - usability,1995,781.5059569899443,220.8886243386243,0.08849704500746167
news,6,9,software - usability,1996,689.3060878788966,199.44251968503937,0.07933274450478893
news,6,9,software - usability,1997,,,
news,6,9,software - usability,1998,738.0463258477623,215.19798792756538,0.0494935574810408
news,6,9,software - usability,1999,651.1355798658558,180.761569416499,0.03931308599749869
news,6,9,software - usability,2000,614.0855219735068,165.02449799196788,0.03535986672208439
news,6,9,software - usability,2001,575.6147003050093,151.45860000000002,0.032918626385568354
news,6,9,software - usability,2002,588.5614041775827,149.1104,0.0316784363713618
news,6,9,software - usability,2003,603.7917213179248,144.4726,0.030042129340819297
news,6,9,software - usability,2004,565.1039379609591,140.3088,0.02760897284533648
news,6,9,software - usability,2005,556.8229297822201,132.1888,0.025270273370292487
news,6,9,software - usability,2006,568.9625488904692,125.5408,0.023880692410119843
news,6,9,software - usability,2007,576.991260366613,130.934,0.021862414426448488
news,6,9,software - usability,2008,598.4059269234191,128.252,0.02072927105220624
news,6,9,software - usability,2009,589.6389093071596,129.6212,0.021589140572951367
news,6,9,software - usability,2010,579.4842206987202,119.4134,0.021259284315470892
news,6,9,software - usability,2011,552.0984107974825,116.591,0.0210263300270514
news,6,9,software - usability,2012,557.5889125392148,118.1058,0.020586682935332053
news,6,9,software - usability,2013,560.2659578912715,111.439,0.018907193756362402
news,6,9,software - usability,2014,557.9510201960046,112.0438,0.018939114266396214
news,6,9,software - usability,2015,564.407828956215,115.26,0.019390982503364736
news,6,9,software - usability,2016,574.7628446386303,114.048,0.01797163567601639
news,6,9,software - usability,2017,616.7056220080166,117.23960000000001,0.01620450587422253
news,6,9,software - usability,2018,646.5433556345442,126.00160000000001,0.01783714609286523
news,6,9,software - usability,2019,610.7110497835512,115.5689378757515,0.015450392764137903
news,6,9,software - usability,2020,586.5263228452405,119.4516,0.016708854385228705
news,6,9,software - usability,2021,602.7684210041006,113.89839679358718,0.01629447736675067
news,6,9,software - usability,2022,603.0490614201001,118.61726907630522,0.01700118519081342
news,6,9,software - usability,2023,600.300878691604,111.1350806451613,0.014700407492746202
news,6,10,software - user interface,1990,1522.8842296445732,387.45052356020943,0.1714382847611546
news,6,10,software - user interface,1991,946.589666108807,267.0672316384181,0.1736457943032627
news,6,10,software - user interface,1992,1116.7286427908632,270.7468982630273,0.11740975640200663
news,6,10,software - user interface,1993,982.661690414656,217.07935323383083,0.0922956433817308
news,6,10,software - user interface,1994,971.7368365462323,201.65102974828375,0.07954675729715335
news,6,10,software - user interface,1995,752.2130225585057,199.0599557522124,0.07975158483662356
news,6,10,software - user interface,1996,665.915998735735,167.19678160919543,0.06650627748973564
news,6,10,software - user interface,1997,750.4255368728674,230.33100233100234,0.08838488193822037
news,6,10,software - user interface,1998,805.5673086199384,223.88430583501005,0.05149133068882476
news,6,10,software - user interface,1999,708.0494477941361,181.60803212851405,0.039497179671273176
news,6,10,software - user interface,2000,646.3410563108454,157.40865191146884,0.033728016265581494
news,6,10,software - user interface,2001,613.0034795798417,146.42685370741484,0.031825006239385965
news,6,10,software - user interface,2002,612.611919148647,136.81763527054107,0.029066844119511596
news,6,10,software - user interface,2003,637.6611570387175,132.584,0.02756997296735288
news,6,10,software - user interface,2004,585.664249097273,124.9758,0.02459185360094451
news,6,10,software - user interface,2005,592.2509750873057,123.57419999999999,0.023623437201299943
news,6,10,software - user interface,2006,608.7301840854873,117.965,0.022439604337074377
news,6,10,software - user interface,2007,631.9172943319583,123.7988,0.020671030222073804
news,6,10,software - user interface,2008,608.6758783989005,110.316,0.01783028931630839
news,6,10,software - user interface,2009,597.8380640609286,108.96260000000001,0.018148334443704197
news,6,10,software - user interface,2010,587.7022043823513,102.0878,0.018174790813601568
news,6,10,software - user interface,2011,555.8816892292081,97.7314,0.017625139765554555
news,6,10,software - user interface,2012,551.3709430530257,96.4352,0.01680934286212306
news,6,10,software - user interface,2013,573.8650762963192,96.1122,0.01630678656260604
news,6,10,software - user interface,2014,555.6054260035977,91.4874,0.015464401622718052
news,6,10,software - user interface,2015,558.054985867148,95.7742,0.016112752355316284
news,6,10,software - user interface,2016,571.3179399190399,94.4046,0.01487623699968484
news,6,10,software - user interface,2017,599.9969443554334,94.99860000000001,0.013130421561852108
news,6,10,software - user interface,2018,583.897987541722,97.05980000000001,0.01374006228765572
news,6,10,software - user interface,2019,587.5930714869622,95.051,0.01270735294117647
news,6,10,software - user interface,2020,547.4598551523301,94.0338,0.013153420058749475
news,6,10,software - user interface,2021,573.3468321059216,91.3312,0.013065979971387696
news,6,10,software - user interface,2022,569.6642399801726,95.6454,0.013708671348717213
news,6,10,software - user interface,2023,586.4648819522046,92.2886,0.012207486772486772
news,6,11,software - visualization,1990,1613.046141943479,526.5433962264151,0.23298380364000668
news,6,11,software - visualization,1991,,,
news,6,11,software - visualization,1992,1284.0468892918398,483.5480769230769,0.20969127360064044
news,6,11,software - visualization,1993,1051.303558550884,343.52023460410555,0.146054521515351
news,6,11,software - visualization,1994,1001.0902357501304,300.9410447761194,0.11871441608525421
news,6,11,software - visualization,1995,861.0647552455291,298.43935643564356,0.11956704985402386
news,6,11,software - visualization,1996,741.9061201121855,226.16377952755903,0.08996172614461379
news,6,11,software - visualization,1997,885.5151663120298,339.5804568527919,0.13030715919140134
news,6,11,software - visualization,1998,863.2999129164208,267.41951219512197,0.061504027643772295
news,6,11,software - visualization,1999,755.0896591052856,219.48370221327966,0.04773460248222699
news,6,11,software - visualization,2000,692.8022835347338,187.65878787878788,0.040209725279363166
news,6,11,software - visualization,2001,764.1834201500524,223.205,0.048512279939143664
news,6,11,software - visualization,2002,679.1077992315037,177.2808,0.03766322498406628
news,6,11,software - visualization,2003,708.7839265608941,173.524,0.03608317737575379
news,6,11,software - visualization,2004,660.4867835388558,167.661,0.03299114521841795
news,6,11,software - visualization,2005,659.5429104268248,160.0094,0.030588682852227107
news,6,11,software - visualization,2006,737.1826431333265,174.9366,0.03327688795891193
news,6,11,software - visualization,2007,715.1409595752035,164.659,0.027493571547837704
news,6,11,software - visualization,2008,699.5021029683993,154.1156,0.024909584612898012
news,6,11,software - visualization,2009,676.7055756747828,149.6956,0.024932644903397732
news,6,11,software - visualization,2010,760.4693871876968,169.212,0.030124977746127827
news,6,11,software - visualization,2011,678.8497801435741,146.3318,0.02638986474301172
news,6,11,software - visualization,2012,645.4175327703142,138.4652,0.024135471500784385
news,6,11,software - visualization,2013,670.8965439502646,137.22920000000002,0.023282863929419747
news,6,11,software - visualization,2014,659.9599682720392,135.5554,0.022913353617308993
news,6,11,software - visualization,2015,652.3728018904011,135.1516,0.02273748317631225
news,6,11,software - visualization,2016,664.2481291006977,134.89579999999998,0.021256823195713835
news,6,11,software - visualization,2017,688.212174059062,132.875,0.01836558396682792
news,6,11,software - visualization,2018,659.673370713586,128.789,0.01823173839184598
news,6,11,software - visualization,2019,672.8821348984252,132.5778,0.017724304812834223
news,6,11,software - visualization,2020,617.8170648875814,126.47160000000001,0.017690809903483005
news,6,11,software - visualization,2021,690.2065874165173,135.83118712273642,0.019432215611264153
news,6,11,software - visualization,2022,721.5867072698838,150.19818913480884,0.021527617763337947
news,6,11,software - visualization,2023,696.6340830739921,136.36700201207242,0.01803796322911011
news,8,0,architecture - software,1990,1638.1866210771122,475.47516420361245,0.21038724079805862
news,8,0,architecture - software,1991,984.8773410622929,299.1769722814499,0.19452338899964233
news,8,0,architecture - software,1992,1245.7611433111024,359.5581717451524,0.1559228845382274
news,8,0,architecture - software,1993,1131.8681373473485,318.35832349468717,0.13535643005726494
news,8,0,architecture - software,1994,1124.0474889784668,287.2926050420168,0.1133304161901447
news,8,0,architecture - software,1995,897.8510450310567,289.7579931972789,0.11608893958224316
news,8,0,architecture - software,1996,856.3775301937696,279.7144603562697,0.11126271294998792
news,8,0,architecture - software,1997,849.2143811645162,274.4675170068027,0.1053213802788959
news,8,0,architecture - software,1998,936.2128702128057,283.046176046176,0.06509801656995769
news,8,0,architecture - software,1999,799.205374277796,212.58942972350232,0.04623519567714274
news,8,0,architecture - software,2000,731.3428922650598,183.95858585858585,0.039416881478162816
news,8,0,architecture - software,2001,693.1348585117287,174.9836816490123,0.03803166304042867
news,8,0,architecture - software,2002,683.8423112047419,156.53785714285712,0.03325639624874807
news,8,0,architecture - software,2003,702.6449315840733,148.75485714285713,0.0309325966194338
news,8,0,architecture - software,2004,678.9171911283717,152.80685714285713,0.03006825209422612
news,8,0,architecture - software,2005,659.5495256672411,139.9442857142857,0.02675287434798045
news,8,0,architecture - software,2006,662.8358688693837,129.27142857142857,0.024590342128862196
news,8,0,architecture - software,2007,702.9597164754318,137.86985714285714,0.023020513799107887
news,8,0,architecture - software,2008,687.0543780924,129.2472857142857,0.020890138308434735
news,8,0,architecture - software,2009,701.4924666973841,133.96814285714288,0.022313148377272295
news,8,0,architecture - software,2010,719.7148676941387,134.3667142857143,0.023921437472977442
news,8,0,architecture - software,2011,676.6912911836839,126.77385714285714,0.022862733479325003
news,8,0,architecture - software,2012,668.8241685490069,127.015,0.022139620010458425
news,8,0,architecture - software,2013,707.3178413830548,129.171,0.02191567695961995
news,8,0,architecture - software,2014,718.5768330905826,132.70271428571428,0.022431155220708973
news,8,0,architecture - software,2015,726.1326041072758,137.66014285714286,0.023159512593731973
news,8,0,architecture - software,2016,714.7011025576185,130.20685714285713,0.020517941560488046
news,8,0,architecture - software,2017,745.4765332133053,129.52957142857144,0.0179031888636588
news,8,0,architecture - software,2018,705.0156724768232,125.237,0.017728907134767838
news,8,0,architecture - software,2019,711.3688424446705,120.47728571428571,0.01610658899923606
news,8,0,architecture - software,2020,709.9770448352032,130.97457142857144,0.018320684211578044
news,8,0,architecture - software,2021,734.5661577806572,129.36072144288576,0.018506540978953614
news,8,0,architecture - software,2022,720.8903944495747,133.35785857429144,0.019113925551711545
news,8,0,architecture - software,2023,747.229039958025,130.53851681517676,0.017266999578727085
news,8,1,automation - software,1990,1488.6681696437472,455.26416040100247,0.20144431876150554
news,8,1,automation - software,1991,964.990435257547,294.9701726844584,0.1917881486895048
news,8,1,automation - software,1992,1136.4860572478497,346.3705357142857,0.15020404844505017
news,8,1,automation - software,1993,1006.7726117167932,298.18156544054744,0.1267778764628178
news,8,1,automation - software,1994,1009.7978424494568,288.6967821782178,0.11388433222020428
