min_share,max_share,year,run,V_t,E_t,n_core,R_t,S_t,H_t,Q_cp,C_t,density
0.0,0.01,2023,0,18010,1620736,6879,0.38195446973903385,1390,0.08858005537160835,0.41918930526851617,0.42171827300479725,0.009993991220812569
0.0,0.05,1990,0,12523,371265,3869,0.3089515291862972,1016,0.10460218845932646,0.4013819092894199,,0.004735130197045008
0.0,0.05,1991,0,12585,390558,3982,0.3164084227254668,1118,0.09401485489322749,0.4031766079604319,0.5597689603214465,0.004932233223489048
0.0,0.05,1992,0,12918,417423,3994,0.3091809877690045,952,0.1054461010494209,0.4044759883369353,0.5480721081622434,0.005003218052188648
0.0,0.05,1993,0,13023,433017,4133,0.3173615910312524,992,0.10121534234700091,0.4043409177722763,0.565206871521897,0.005106768971164317
0.0,0.05,1994,0,13156,453507,4292,0.32623897841289146,1253,0.09168111373899211,0.4052106857688389,0.5505591798695246,0.005240820356580606
0.0,0.05,1995,0,13563,472023,4238,0.31246774312467746,1138,0.09618664007816201,0.40580767715627847,0.5405851816894762,0.0051323191473267304
0.0,0.05,1996,0,13717,502606,4455,0.3247794707297514,1181,0.0896141865090612,0.40689949579140555,0.5555555555555556,0.005342826229489655
0.0,0.05,1997,0,13932,515999,4586,0.3291702555268447,1306,0.08773797041337625,0.40726027071715376,0.5372873964238989,0.005317201243246497
0.0,0.05,1998,0,14028,538673,4447,0.31700883946392927,1058,0.10160428835047913,0.40686116308251136,0.5217000224870699,0.005475132697055857
0.0,0.05,1999,0,14404,581769,4819,0.3345598444876423,1276,0.08878905484149797,0.4092631680596548,0.5420211662170575,0.005608471251910457
0.0,0.05,2000,0,14945,645331,4732,0.31662763466042154,1145,0.09596949315071429,0.4097423052397523,0.5177514792899408,0.005778960757610167
0.0,0.05,2001,0,15198,686773,4976,0.327411501513357,1415,0.08701219228502605,0.41110376230473894,0.5383842443729904,0.005947013232875775
0.0,0.05,2002,0,15774,989436,5500,0.3486750348675035,1308,0.0667929917355372,0.42813753102277113,0.5470909090909091,0.007953560037559308
0.0,0.05,2003,0,16008,930952,5534,0.34570214892553724,1490,0.07168303077378607,0.421999986055321,0.49837368991687747,0.00726624880225596
0.0,0.05,2004,0,16175,953683,5452,0.3370633693972179,1471,0.07581640935982889,0.42034710208772796,0.48440939104915626,0.007290751714975989
0.0,0.05,2005,0,16432,1056599,5573,0.33915530671859784,1424,0.07370238753024995,0.4230114410635858,0.4938094383635385,0.007826827623017906
0.0,0.05,2006,0,16740,1145374,5764,0.34432497013142177,1502,0.06850068697955825,0.4246300867797156,0.5024288688410825,0.008175086433123969
0.0,0.05,2007,0,17022,1194530,5824,0.34214545881800024,1411,0.07012298956194907,0.4242999996411054,0.48317307692307687,0.008245773460391402
0.0,0.05,2008,0,17193,1263884,5916,0.3440935264351771,1576,0.06980171122329701,0.4246054268970324,0.48140635564570655,0.00855183171200352
0.0,0.05,2009,0,17382,1344133,5997,0.34501208146358303,1444,0.06829002295044467,0.42529113918835754,0.47073536768384194,0.008898109260101355
0.0,0.05,2010,0,17442,1425923,5967,0.34210526315789475,1346,0.07154732852935712,0.4254310293970241,0.46589576001340705,0.009374722165993863
0.0,0.05,2011,0,17573,1475930,6023,0.34274170602629034,1436,0.07110142759247993,0.42554365703331853,0.4718578781338204,0.009559356372984346
0.0,0.05,2012,0,17718,1507333,6112,0.3449599277570832,1521,0.07005080555631701,0.4255952838445484,0.47709424083769636,0.009603605693031456
0.0,0.05,2013,0,17777,1534051,6176,0.3474151994149744,1450,0.06916439870869018,0.42610786485161806,0.4676165803108808,0.009709062119577543
0.0,0.05,2014,0,17738,1553377,6076,0.3425414364640884,1520,0.07053778104076473,0.42614879487324303,0.4517774851876234,0.009874657691423032
0.0,0.05,2015,0,17732,1550366,6214,0.35043988269794724,1572,0.06815372412492156,0.4261690198379302,0.46700997747022854,0.00986218803928265
0.0,0.05,2016,0,17743,1540465,6152,0.3467282872118582,1517,0.06888474214566058,0.4269992760157425,0.4696033810143043,0.009787058937089307
0.0,0.05,2017,0,17736,1584519,6103,0.34410239061795217,1477,0.0681784212893045,0.4277876157779346,0.46583647386531213,0.010074896050827988
0.0,0.05,2018,0,17907,1675207,6147,0.3432735801641816,1527,0.06874709892858942,0.4295676499990811,0.46819586790304213,0.01044905610244563
0.0,0.05,2019,0,18032,1760430,6248,0.3464951197870453,1500,0.0653478767494971,0.4315794433512916,0.4665492957746479,0.010828917485448628
0.0,0.05,2020,0,18212,1854338,6328,0.3474632110696244,1635,0.0628680989194174,0.4328571478137719,0.46381163084702903,0.011182205207248998
0.0,0.05,2021,0,18080,1915914,6318,0.3494469026548673,1718,0.06040415136120529,0.4341996932881082,0.46122190566635013,0.01172284912774661
0.0,0.05,2022,0,18062,1887396,6195,0.34298527294873216,1488,0.06194083723693442,0.4352223358652692,0.45181598062954,0.01157138638138371
0.0,0.05,2023,0,18114,1941816,6151,0.3395716020757425,1543,0.061849380415665456,0.43637017264375333,0.4700048772557308,0.01183677303722114
0.0,0.1,1990,0,12566,386258,3931,0.3128282667515518,1251,0.08707822504987943,0.40563481502057613,,0.004892692647287107
0.0,0.1,1991,0,12620,406077,3595,0.28486529318542,981,0.10081835960546347,0.4068830636453266,0.5477051460361613,0.0050998111292696385
0.0,0.1,1992,0,12965,434066,3705,0.2857693790975704,973,0.10145920182996683,0.40885420985259757,0.5697705802968961,0.005165046330203561
0.0,0.1,1993,0,13059,449981,3980,0.30477065625239297,1177,0.08871568899775262,0.40878843492303957,0.5773869346733669,0.005277613549102075
0.0,0.1,1994,0,13187,471338,3974,0.3013573974368696,1164,0.09299627244933027,0.40883493323882614,0.5593860090588827,0.0054212991525569645
0.0,0.1,1995,0,13599,490548,4041,0.2971542025148908,1151,0.09272814331155643,0.4097680693429696,0.5523385300668151,0.005305538794181039
0.0,0.1,1996,0,13755,521955,4142,0.30112686295892405,1054,0.09606284948080468,0.40963645150244743,0.5540801545147271,0.005517895141122027
0.0,0.1,1997,0,13970,535624,4175,0.29885468861846815,1018,0.09938800243823734,0.40993319933148203,0.547065868263473,0.005489443262059003
0.0,0.1,1998,0,14067,558807,4249,0.3020544536859316,1225,0.09027998835272028,0.41101559826389367,0.55165921393269,0.005648325717437798
0.0,0.1,1999,0,14432,602752,4230,0.29309866962305986,1023,0.09815356929284798,0.4123589694360481,0.5463356973995273,0.0057882290541995006
0.0,0.1,2000,0,14977,667985,4505,0.300794551645857,1342,0.08869193312154086,0.41379543803524477,0.551165371809101,0.005956292882705048
0.0,0.1,2001,0,15233,710546,4715,0.30952537254644524,1420,0.0825776807170995,0.4145550961202014,0.5425238600212089,0.00612462949467846
0.0,0.1,2002,0,15803,1017914,5405,0.3420236663924571,1370,0.060424094249251846,0.4305991468713657,0.5583718778908418,0.008152475186450165
0.0,0.1,2003,0,16043,958926,5254,0.32749485757027985,1460,0.06871948053717009,0.42472151914687956,0.4946707270650933,0.007451968222510841
0.0,0.1,2004,0,16210,981796,5185,0.3198642813078347,1235,0.0761021379638059,0.4229804402785193,0.5012536162005785,0.007473293125208351
0.0,0.1,2005,0,16457,1086633,5444,0.3308014826517591,1573,0.06692212094987857,0.42573577983926325,0.5167156502571639,0.008024868745758935
0.0,0.1,2006,0,16769,1176717,5519,0.3291192080624963,1477,0.06615309493853135,0.4272820341695295,0.4995470193875702,0.008369771340609877
0.0,0.1,2007,0,17049,1227048,5498,0.32248225702387234,1449,0.06944090651833976,0.42705912867384255,0.490542015278283,0.008443435694047622
0.0,0.1,2008,0,17216,1297243,5632,0.3271375464684015,1477,0.06697750879713324,0.4272480734731469,0.49786931818181823,0.008754111029652319
0.0,0.1,2009,0,17411,1378910,5751,0.3303084257078858,1622,0.06352563755440417,0.4280064234598087,0.4887845592070944,0.00909794757953562
0.0,0.1,2010,0,17467,1461536,5715,0.3271884124348772,1536,0.06648773890140375,0.4281069591010723,0.4771653543307086,0.009581372764952373
0.0,0.1,2011,0,17603,1512268,5741,0.3261375901834915,1446,0.06667731421273553,0.4281811741062959,0.4812750391917784,0.009761353765174787
0.0,0.1,2012,0,17752,1544051,5892,0.33190626408292023,1554,0.06553612225305556,0.4281942923915089,0.484725050916497,0.009799897277112316
0.0,0.1,2013,0,17802,1571024,5909,0.3319289967419391,1490,0.06605156488458779,0.4286916449548359,0.4736842105263158,0.009915157526694102
0.0,0.1,2014,0,17759,1590610,5768,0.3247930626724478,1495,0.06631174243662966,0.42874864758852044,0.4609916782246879,0.01008744419731792
0.0,0.1,2015,0,17760,1587264,5953,0.3351914414414414,1668,0.06425733873853494,0.42883335865906946,0.4841256509323031,0.010065090711523506
0.0,0.1,2016,0,17767,1577312,5841,0.3287555580570721,1519,0.06605722771401393,0.4295798263847633,0.47508988186954293,0.009994103504783716
0.0,0.1,2017,0,17764,1622136,5964,0.3357351947759514,1552,0.06219071639764811,0.4305525045802734,0.4765258215962441,0.010281587551412976
0.0,0.1,2018,0,17928,1714176,5984,0.33377956269522535,1622,0.06238365811504475,0.43238932240973266,0.48011363636363635,0.010667089622505193
0.0,0.1,2019,0,18055,1800802,6100,0.3378565494322902,1576,0.05922450954044611,0.43446462189608537,0.4814754098360656,0.011049052295404626
0.0,0.1,2020,0,18232,1896253,6079,0.33342474769635805,1718,0.05822652398678682,0.435907472796709,0.474913637111367,0.011409890414922588
0.0,0.1,2021,0,18105,1958179,6096,0.33670256835128415,1782,0.05532090230847126,0.43722431497406566,0.4688320209973753,0.011948387926617001
0.0,0.1,2022,0,18082,1929270,6034,0.3337020241123769,1787,0.056540173576119165,0.4382405926911534,0.47447795823665895,0.011801958839978054
0.0,0.1,2023,0,18143,1984278,6165,0.33980047401201563,1772,0.05380874294295357,0.43933080935335667,0.4708840227088402,0.012056971929413914
0.0,1.0,1990,0,12593,397239,3545,0.28150559834828875,1252,0.0887642858990095,0.41190972635025075,,0.0050102333934132345
0.0,1.0,1991,0,12657,417466,3712,0.2932764478154381,1376,0.07825011844158736,0.41339883659855264,0.59375,0.005212233462752082
0.0,1.0,1992,0,12986,445814,3619,0.27868473740951794,1103,0.08882100479638297,0.41512229152265695,0.5617573915446256,0.005287694380862516
0.0,1.0,1993,0,13079,461959,3896,0.29788210107806407,1230,0.07805813048922917,0.4151050204786595,0.5854722792607803,0.005401539488857465
0.0,1.0,1994,0,13207,483525,3812,0.2886348148709018,1204,0.08445729452141522,0.41501568500808017,0.5616474291710388,0.005544641337646486
0.0,1.0,1995,0,13617,503236,3860,0.28346919292061395,1297,0.08457515638003703,0.41578890171155464,0.5678756476683937,0.00542838594219381
0.0,1.0,1996,0,13774,535092,4024,0.29214462029911425,1356,0.07906326948843714,0.4166692293859203,0.5713220675944334,0.00564117831185737
0.0,1.0,1997,0,13990,548813,3941,0.2817012151536812,1236,0.0870119855279738,0.4169879417643461,0.5498604415123065,0.005608542318888255
0.0,1.0,1998,0,14084,572367,4277,0.3036779324055666,1402,0.07433625677174792,0.4172346983416277,0.568856675239654,0.005771429386170677
0.0,1.0,1999,0,14465,616762,4380,0.30279986173522294,1437,0.07399209774608534,0.4187458003970456,0.5579908675799087,0.005895772982695491
0.0,1.0,2000,0,15000,683122,4248,0.2832,1387,0.0822432003007508,0.41954678284486324,0.5419020715630884,0.0060726003955819275
0.0,1.0,2001,0,15252,725997,4435,0.29078153684762653,1362,0.07723766442246706,0.4201258173099601,0.5492671927846674,0.006242229102001076
0.0,1.0,2002,0,15823,1036508,5238,0.33103709789546865,1584,0.05351310459107172,0.4359188197718371,0.5841924398625429,0.008280421528600672
0.0,1.0,2003,0,16064,977125,5021,0.3125622509960159,1566,0.06357631744720374,0.4302626121657867,0.5140410276837284,0.007573554688672317
0.0,1.0,2004,0,16228,1000259,5014,0.3089721469065812,1488,0.06680250225575007,0.4286617282069343,0.5209413641802951,0.007596949302233036
0.0,1.0,2005,0,16469,1106209,5175,0.3142267290060113,1626,0.0631620434549231,0.4312175074634066,0.5142028985507247,0.00815753780816928
0.0,1.0,2006,0,16779,1197019,5352,0.31897014124798856,1671,0.05852351690607537,0.4326121817692384,0.5072869955156951,0.008504029840898805
0.0,1.0,2007,0,17059,1247769,5423,0.3178967114133302,1606,0.0594446332948745,0.43218572367487823,0.498617001659598,0.008575955287247996
0.0,1.0,2008,0,17229,1318524,5421,0.31464391433048927,1533,0.06103822403743176,0.43242058661786603,0.49990776609481646,0.008884297662661656
0.0,1.0,2009,0,17423,1400948,5515,0.3165356138437697,1654,0.05905828413237121,0.43312955521892527,0.49301903898458754,0.00923062409379959
0.0,1.0,2010,0,17478,1484113,5544,0.3171987641606591,1595,0.059628182463680304,0.4331444239418572,0.4839466089466089,0.00971713740026509
0.0,1.0,2011,0,17612,1535196,5673,0.32210992505110153,1731,0.05670133380339622,0.4332274609546492,0.4824607791292085,0.009899223552454988
0.0,1.0,2012,0,17767,1567243,5710,0.3213823380424382,1688,0.05805361902337435,0.4332135933059229,0.48248686514886163,0.009930304695043052
0.0,1.0,2013,0,17813,1594207,5810,0.3261662830517038,1608,0.05691717941349861,0.4335937718639223,0.4855421686746988,0.010049048749069119
0.0,1.0,2014,0,17768,1613834,5487,0.30881359747861326,1514,0.06308361307567642,0.43358184068974537,0.4630945872061236,0.010224361790384497
0.0,1.0,2015,0,17773,1610502,5772,0.3247622798627131,1717,0.05899672661626923,0.43354550468973446,0.48960498960498966,0.010197511850722442
0.0,1.0,2016,0,17782,1600252,5751,0.32341693847711167,1632,0.05922268067900222,0.43424505824464876,0.4839158407233525,0.010122355515392157
0.0,1.0,2017,0,17775,1645430,5734,0.32258790436005624,1634,0.057696465158231645,0.43506652768987,0.47750261597488664,0.010416327393621777
0.0,1.0,2018,0,17944,1738169,5699,0.31759919750334376,1624,0.05744006646099072,0.4367397259321774,0.48447095981751187,0.010797113780998027
0.0,1.0,2019,0,18065,1825458,5856,0.32416274564074177,1665,0.0542006913650751,0.43864059801279215,0.4926571038251366,0.011187935407936648
0.0,1.0,2020,0,18242,1921388,5878,0.3222234404122355,1718,0.05373217078903103,0.43971168067791994,0.4867301803334467,0.01154845735381525
0.0,1.0,2021,0,18118,1983661,5902,0.32575339441439455,1829,0.051694909318025214,0.4409828026187066,0.484242629617079,0.01208650986699807
0.0,1.0,2022,0,18090,1954473,5870,0.3244886677722499,1788,0.052642518624716673,0.4419554127170955,0.4885860306643952,0.011945560860998048
0.0,1.0,2023,0,18159,2009733,5877,0.32364116966793327,1797,0.05114266199358995,0.44298268378286937,0.4851114514207929,0.01219013229815777
1e-05,0.005,1990,0,9881,205498,3823,0.38690415949802653,752,0.15911013703488994,0.35476864258711277,,0.004209977272047486
1e-05,0.005,1991,0,9964,217777,3782,0.37956643918105176,697,0.1674374790436259,0.35611228686443075,0.4574299312533051,0.0043875103841660955
1e-05,0.005,1992,0,10185,232733,4033,0.39597447226313204,795,0.12232536815507127,0.32639856930871336,0.48946193900322343,0.0044875421358443034
1e-05,0.005,1993,0,10258,243067,3984,0.3883798011308247,693,0.12886460500637087,0.327133627031402,0.4425200803212851,0.004620329476307598
1e-05,0.005,1994,0,10383,255080,4095,0.3943946836174516,674,0.12632738039331445,0.3233095388784016,0.4371184371184371,0.004732629706253571
1e-05,0.005,1995,0,10555,265577,3947,0.3739459971577451,530,0.17884274722156235,0.3548078298592092,0.4464149987332151,0.004768097516038739
1e-05,0.005,1996,0,10702,284498,4232,0.39544010465333584,644,0.1600905737543819,0.35619755565722805,0.4714083175803403,0.004968438319443351
1e-05,0.005,1997,0,10792,292928,4025,0.3729614529280949,454,0.18501218317194557,0.3536936503596792,0.4206211180124224,0.005030686486878978
1e-05,0.005,1998,0,10906,306222,4149,0.38043278929029894,628,0.15235310660076531,0.33982961541285706,0.45770065075921906,0.0051496204529843746
1e-05,0.005,1999,0,11087,333646,4253,0.38360241724542254,557,0.17778004201568012,0.3561453260285219,0.4512109099459205,0.005429089440882674
1e-05,0.005,2000,0,11288,372409,4271,0.37836640680368533,560,0.17779938547618027,0.3538710902367241,0.4303441816904706,0.005845943826170069
1e-05,0.005,2001,0,11396,398013,4285,0.376009126009126,481,0.17951890464824646,0.35391670217789756,0.41330221703617265,0.006130000118591606
1e-05,0.005,2002,0,11636,596371,4810,0.4133722928841526,640,0.13517524561183605,0.3718655210147583,0.46652806652806655,0.008810010218276992
1e-05,0.005,2003,0,11673,554528,4802,0.41137668123018933,712,0.1445872979830527,0.36296144282345727,0.39254477301124535,0.008140024486071118
1e-05,0.005,2004,0,11734,570373,4470,0.3809442645304244,571,0.1301680104499797,0.3232828919454056,0.38814317673378074,0.008285787671782613
1e-05,0.005,2005,0,11793,638493,4278,0.3627575680488425,479,0.14093765224341634,0.3257310171398232,0.35507246376811596,0.009182783959529841
1e-05,0.005,2006,0,11839,699082,4688,0.3959793901511952,530,0.1535775205593542,0.36134942454908675,0.43536689419795227,0.00997619109491495
1e-05,0.005,2007,0,11865,731998,4710,0.3969658659924147,522,0.15444710400692385,0.35978475195889786,0.3815286624203822,0.010400183680248604
1e-05,0.005,2008,0,11898,778787,4766,0.40057152462598755,508,0.1542080399190729,0.3591933287805537,0.3833403273185061,0.011003662537243067
1e-05,0.005,2009,0,11912,833890,4466,0.3749160510409671,491,0.1322467470297049,0.3210169031714449,0.3750559785042543,0.011754545789262303
1e-05,0.005,2010,0,11926,892554,4763,0.39937950695958413,477,0.15697295563653785,0.358628546809241,0.40835607810203656,0.012551952976267697
1e-05,0.005,2011,0,11926,927988,4700,0.39409693107496224,465,0.1593431416930738,0.3575563315771341,0.34787234042553195,0.013050259971431093
1e-05,0.005,2012,0,11937,949473,4701,0.393817542096004,463,0.16089327489012029,0.3575498660582949,0.3582216549670283,0.013327804418235953
1e-05,0.005,2013,0,11936,971015,4594,0.38488605898123324,544,0.12744140726798348,0.32035783790611694,0.37287766652154986,0.013632474720643882
1e-05,0.005,2014,0,11937,984972,4837,0.4052106894529614,575,0.15195642574772394,0.35825854472878826,0.4002480876576391,0.013826105822323229
1e-05,0.005,2015,0,11937,983110,4891,0.4097344391388121,664,0.14693915582976105,0.35847083555074183,0.36475158454303824,0.013799968826508966
1e-05,0.005,2016,0,11937,978135,4742,0.39725224093155737,520,0.15327935383991964,0.36021038013536477,0.3454238717840573,0.013730134479475693
1e-05,0.005,2017,0,11933,1007778,4807,0.4028324813542278,651,0.14670076044102007,0.3603274206778905,0.35718743499063865,0.014155720652737085
1e-05,0.005,2018,0,11943,1070608,4680,0.3918613413715147,473,0.1550323252246329,0.36170503191150066,0.34978632478632476,0.01501308629039913
1e-05,0.005,2019,0,11935,1130289,4702,0.39396732299958104,472,0.15288995279889409,0.36382817279237367,0.3600595491280306,0.015871246611284563
1e-05,0.005,2020,0,11945,1197620,4699,0.39338635412306405,497,0.14905033608460205,0.365199781096396,0.3596509895722494,0.016788546073948554
1e-05,0.005,2021,0,11936,1242326,4736,0.3967828418230563,515,0.14403324949210197,0.3673950646877718,0.36528716216216217,0.017441520254371592
1e-05,0.005,2022,0,11934,1222545,4801,0.4022959611194905,549,0.1404463790935036,0.3694016104762935,0.35763382628619034,0.01716956037895006
1e-05,0.005,2023,0,11929,1264446,4725,0.39609355352502307,571,0.13938722880098542,0.3717289096778539,0.3494179894179894,0.017772912940801824
1e-05,0.01,1990,0,10027,268952,3618,0.36082577041986635,753,0.1373175275883955,0.3696176731370127,,0.005350644025145671
1e-05,0.01,1991,0,10106,284738,3594,0.3556303186226004,695,0.11683232643040443,0.3313503609370371,0.48219254312743465,0.005576475700964139
1e-05,0.01,1992,0,10333,304296,3686,0.3567211845543405,620,0.14345741935654815,0.37209929751789866,0.4848073792729246,0.00570053232019511
1e-05,0.01,1993,0,10404,316602,3802,0.36543637062668205,692,0.1373459689673006,0.37177243342629746,0.47790636507101525,0.0058503885124965615
1e-05,0.01,1994,0,10520,332394,3677,0.34952471482889735,553,0.15733411516835133,0.3704707358431109,0.45254283383192817,0.0060074888929935585
1e-05,0.01,1995,0,10696,346033,3753,0.35087883320867613,621,0.15070214012642805,0.37052601361298965,0.46229682920330406,0.00604986007973165
1e-05,0.01,1996,0,10833,370294,3860,0.35631865595864487,589,0.1472235496254933,0.37161030945038653,0.47176165803108805,0.006311306567642145
1e-05,0.01,1997,0,10926,380588,3693,0.33800109829763864,568,0.13442994038310932,0.33440139351801307,0.46222583265637696,0.006376794839090181
1e-05,0.01,1998,0,11035,398030,4110,0.3724512913457182,728,0.13457047969169014,0.37140695310189187,0.4793187347931873,0.006537933293303829
1e-05,0.01,1999,0,11213,432492,4212,0.37563542316953535,776,0.1374017075979722,0.37215786549031665,0.45299145299145294,0.0068802332698346316
1e-05,0.01,2000,0,11418,481155,4090,0.3582063408653004,691,0.1421794465599799,0.37093889223617077,0.4207823960880196,0.007381981613188398
1e-05,0.01,2001,0,11517,513359,4431,0.38473560823131026,889,0.1244199213793017,0.37080504773821715,0.44752877454299256,0.007741233242864958
1e-05,0.01,2002,0,11754,759944,4616,0.39271737280925645,715,0.10902915861940535,0.3892707171511335,0.449523396880416,0.011002139914649822
1e-05,0.01,2003,0,11790,710205,4475,0.3795589482612383,607,0.12273339783402513,0.3805743459091964,0.40335195530726253,0.010219342350666738
1e-05,0.01,2004,0,11852,729063,4445,0.37504218697266284,673,0.12756695064410536,0.37758102570708807,0.40584926884139483,0.01038122043725909
1e-05,0.01,2005,0,11904,813759,4475,0.37592405913978494,622,0.12173857245404325,0.37993280711752137,0.4031284916201118,0.011486201974021188
1e-05,0.01,2006,0,11953,886508,4639,0.3881034050029281,735,0.11435289464316077,0.3801587919750419,0.40482862685923693,0.012410667797378197
1e-05,0.01,2007,0,11979,925520,4552,0.37999833041155356,744,0.11958927650334661,0.3785688541557501,0.3782952548330404,0.012900630313545727
1e-05,0.01,2008,0,12012,982367,4480,0.372960372960373,557,0.12622628348214288,0.37806869182086533,0.3839285714285714,0.013617872705375827
1e-05,0.01,2009,0,12023,1048878,4554,0.3787740164684355,572,0.12216549794598713,0.37784463911330934,0.386034255599473,0.014513274223628359
1e-05,0.01,2010,0,12039,1117796,4522,0.3756125924080073,584,0.12386424343242267,0.37756195516417695,0.37682441397611677,0.015425803448423238
1e-05,0.01,2011,0,12038,1159409,4485,0.37257019438444927,545,0.12657432367771176,0.37686995788512284,0.37814938684503907,0.01600272946971957
1e-05,0.01,2012,0,12048,1184314,4574,0.3796480743691899,620,0.12325937233109172,0.37654680446571426,0.3808482728465238,0.01631935499197422
1e-05,0.01,2013,0,12047,1209154,4571,0.37943056362579897,536,0.1215908880431507,0.3765950783178779,0.36797199737475383,0.016664406209885706
1e-05,0.01,2014,0,12047,1225037,4558,0.3783514567942226,570,0.12268463743884343,0.37715302720569166,0.37275120666959194,0.01688330369013356
1e-05,0.01,2015,0,12047,1222659,4547,0.37743836639827344,619,0.12201129381569976,0.3771222269199633,0.37739168682647894,0.01685053039742882
1e-05,0.01,2016,0,12048,1214657,4469,0.37093293492695883,562,0.1259210850652072,0.3784043649538723,0.37323786081897514,0.016737468928414618
1e-05,0.01,2017,0,12044,1250722,4539,0.3768681501162405,628,0.12138208717273001,0.37901275390328143,0.3780568407138136,0.01724587966958761
1e-05,0.01,2018,0,12054,1326090,4538,0.37647254023560645,603,0.11973946659917595,0.38033604819619427,0.37659762009695896,0.018254782046294042
1e-05,0.01,2019,0,12046,1395946,4558,0.37838286568155405,641,0.11790330123698431,0.3826150258519707,0.3751645458534445,0.019241944209022463
1e-05,0.01,2020,0,12055,1474990,4607,0.3821650767316466,649,0.11332586301769246,0.38410729692713313,0.3796396787497287,0.02030115138588642
1e-05,0.01,2021,0,12046,1528199,4692,0.38950689025402624,866,0.10557339804597476,0.3864571312592093,0.379156010230179,0.021064940834590967
1e-05,0.01,2022,0,12045,1505270,4616,0.38322955583229557,777,0.10556755344232553,0.38809354116571443,0.35831889081455803,0.02075232932409586
1e-05,0.01,2023,0,12039,1552378,4668,0.3877398455021181,827,0.10190358759047176,0.3897932871064827,0.37317909168808916,0.02142312005558829
1e-05,0.05,1990,0,10144,356339,3155,0.3110212933753943,795,0.11040106891433364,0.39190276805463503,,0.006926561371130997
1e-05,0.05,1991,0,10220,375583,3214,0.3144814090019569,771,0.10682185785663144,0.39300549007300684,0.5133789670192905,0.007192446287363491
1e-05,0.05,1992,0,10444,401577,3325,0.3183646112600536,835,0.10433231952060604,0.39468823064076025,0.49864661654135334,0.007363879707656303
1e-05,0.05,1993,0,10517,416735,3354,0.3189122373300371,813,0.10596004237057616,0.3938375885194105,0.49284436493738815,0.00753611506853021
1e-05,0.05,1994,0,10635,437348,3324,0.31255289139633285,786,0.10774681744262998,0.3939938518871089,0.4906738868832732,0.007734335202686578
1e-05,0.05,1995,0,10800,454226,3331,0.30842592592592594,734,0.11098104908800918,0.39385695000083226,0.48483938757129996,0.007789232885075092
1e-05,0.05,1996,0,10942,484119,3506,0.3204167428258088,840,0.10125922182460256,0.3947313924043154,0.5042783799201369,0.00808776259617916
1e-05,0.05,1997,0,11029,496589,3483,0.3158037900081603,714,0.1059321066376376,0.39427337488790654,0.47487797875394777,0.008165714598236791
1e-05,0.05,1998,0,11136,518851,3591,0.3224676724137931,851,0.09987475263237768,0.3948266688099047,0.4722918407128933,0.008368607708943014
1e-05,0.05,1999,0,11303,560626,3586,0.31726090418472974,821,0.10224181602308538,0.3955411011933418,0.4762967094255438,0.00877716373706534
1e-05,0.05,2000,0,11511,620761,3753,0.32603596559812353,942,0.09680696689650682,0.3952065336033098,0.47029043431921125,0.009370570710100059
1e-05,0.05,2001,0,11605,660361,3675,0.3166738474795347,853,0.09896979962052846,0.39515070887074044,0.4536054421768707,0.00980750520441851
1e-05,0.05,2002,0,11836,955463,4312,0.3643122676579926,992,0.07005732804169064,0.41277344336249017,0.5141465677179963,0.01364176772745334
1e-05,0.05,2003,0,11878,896927,4107,0.3457652803502273,877,0.08162485032561825,0.40487355859865937,0.4170927684441198,0.012715604633750644
1e-05,0.05,2004,0,11931,918133,4064,0.3406252619227223,889,0.08442854776334552,0.40216344381862845,0.43553149606299213,0.01290084934447395
1e-05,0.05,2005,0,11980,1017324,4092,0.3415692821368948,878,0.08183337489931002,0.40428786769380215,0.42106549364613877,0.014177899805460891
1e-05,0.05,2006,0,12026,1102074,4063,0.33785132213537333,867,0.08178443998774167,0.4049629694918827,0.4129953236524735,0.015241737150933892
1e-05,0.05,2007,0,12052,1147307,4130,0.34268171257882507,841,0.08122812468854246,0.40347101007462094,0.4227602905569007,0.015798921075086816
1e-05,0.05,2008,0,12084,1213237,4198,0.34740152267461105,938,0.07762413690495779,0.4033032721441421,0.4130538351595998,0.016618436044655602
1e-05,0.05,2009,0,12097,1289813,4203,0.34744151442506405,864,0.07779613589626933,0.40330373684280113,0.4035212943135855,0.017629390053854797
1e-05,0.05,2010,0,12111,1367411,4133,0.34126001155973906,816,0.08107681857455663,0.4030431048003382,0.39656423905153637,0.018646825970698645
1e-05,0.05,2011,0,12111,1415224,4139,0.34175542894888944,884,0.08094769807885806,0.40237050177181144,0.40299589272771197,0.01929883234635089
1e-05,0.05,2012,0,12118,1443013,4144,0.34197062221488694,817,0.08162147254811346,0.40192759671771533,0.40588803088803094,0.01965505137148049
1e-05,0.05,2013,0,12118,1470773,4201,0.34667436870770757,927,0.07910274704206913,0.40212478694351816,0.40085693882408946,0.020033165931829078
1e-05,0.05,2014,0,12118,1488281,4114,0.339494966166034,833,0.08345053670913719,0.4023533659154761,0.3925619834710744,0.0202716396250057
1e-05,0.05,2015,0,12118,1486702,4058,0.3348737415415085,801,0.08510275232878804,0.40215951129132993,0.4038935436175456,0.02025013231625965
1e-05,0.05,2016,0,12119,1477750,4193,0.3459856423797343,843,0.08142305475566612,0.4031667199907738,0.41473885046506087,0.02012487678407152
1e-05,0.05,2017,0,12114,1519500,4172,0.34439491497440977,866,0.07920630528685504,0.40430014905376,0.3904602109300096,0.020710539562916432
